region_id,station_id,weight
champagne,51135001,0.003367
champagne,51136001,0.003367
champagne,51136003,0.003367
champagne,51153001,0.003367
champagne,51171001,0.003367
champagne,51183001,0.003367
champagne,51188001,0.003367
champagne,51210001,0.003367
champagne,51212001,0.003367
champagne,51230002,0.003367
champagne,51237001,0.003367
champagne,51237002,0.003367
champagne,51242001,0.003367
champagne,51244001,0.003367
champagne,51248002,0.003367
champagne,51250001,0.003367
champagne,51259001,0.003367
champagne,51262001,0.003367
champagne,51266001,0.003367
champagne,51266002,0.003367
champagne,51269001,0.003367
champagne,51298001,0.003367
champagne,51304001,0.003367
champagne,51338001,0.003367
champagne,51361001,0.003367
champagne,51381003,0.003367
champagne,51381004,0.003367
champagne,51388001,0.003367
champagne,51388003,0.003367
champagne,51440001,0.003367
champagne,51440003,0.003367
champagne,51449001,0.003367
champagne,51449002,0.003367
champagne,51454001,0.003367
champagne,51454002,0.003367
champagne,51456002,0.003367
champagne,51460001,0.003367
champagne,51491001,0.003367
champagne,51500004,0.003367
champagne,51507002,0.003367
champagne,51507007,0.003367
champagne,51518001,0.003367
champagne,51535001,0.003367
champagne,51539001,0.003367
champagne,51544002,0.003367
champagne,51545001,0.003367
champagne,51547001,0.003367
champagne,51548001,0.003367
champagne,51556001,0.003367
champagne,51559002,0.003367
champagne,51566001,0.003367
champagne,51583001,0.003367
champagne,51588001,0.003367
champagne,51590002,0.003367
champagne,51595002,0.003367
champagne,51611001,0.003367
champagne,51612002,0.003367
champagne,51612003,0.003367
champagne,52003001,0.003367
champagne,52017003,0.003367
champagne,52017004,0.003367
champagne,52023002,0.003367
champagne,52050001,0.003367
champagne,52055001,0.003367
champagne,52057001,0.003367
champagne,52059002,0.003367
champagne,52060002,0.003367
champagne,52061002,0.003367
champagne,52074002,0.003367
champagne,52084002,0.003367
champagne,52091002,0.003367
champagne,52091003,0.003367
champagne,52108002,0.003367
champagne,52114001,0.003367
champagne,52115001,0.003367
champagne,52121002,0.003367
champagne,52121007,0.003367
champagne,52123003,0.003367
champagne,52128001,0.003367
champagne,52131002,0.003367
champagne,52145001,0.003367
champagne,52177001,0.003367
champagne,52180002,0.003367
champagne,52197003,0.003367
champagne,52201001,0.003367
champagne,52248002,0.003367
champagne,52253001,0.003367
champagne,52269001,0.003367
champagne,52274001,0.003367
champagne,52282001,0.003367
champagne,52287001,0.003367
champagne,52294001,0.003367
champagne,52332001,0.003367
champagne,52348003,0.003367
champagne,52373001,0.003367
champagne,52405001,0.003367
champagne,52428001,0.003367
champagne,52443001,0.003367
champagne,52447001,0.003367
champagne,52448001,0.003367
champagne,52450001,0.003367
champagne,52450002,0.003367
champagne,52456001,0.003367
champagne,52469001,0.003367
champagne,52504001,0.003367
champagne,52529001,0.003367
champagne,52535001,0.003367
champagne,52538001,0.003367
champagne,52542002,0.003367
champagne,77006001,0.003367
champagne,77019002,0.003367
champagne,77033001,0.003367
champagne,77042001,0.003367
champagne,77053002,0.003367
champagne,77054001,0.003367
champagne,77058001,0.003367
champagne,77066002,0.003367
champagne,77069001,0.003367
champagne,77084001,0.003367
champagne,77100003,0.003367
champagne,77103001,0.003367
champagne,77108001,0.003367
champagne,77113002,0.003367
champagne,77114002,0.003367
champagne,77120001,0.003367
champagne,77126001,0.003367
champagne,77135001,0.003367
champagne,77142001,0.003367
champagne,77148002,0.003367
champagne,77153003,0.003367
champagne,77159001,0.003367
champagne,77164001,0.003367
champagne,77164002,0.003367
champagne,77175001,0.003367
champagne,77177001,0.003367
champagne,77181003,0.003367
champagne,77182003,0.003367
champagne,77186002,0.003367
champagne,77192002,0.003367
champagne,77211001,0.003367
champagne,77221001,0.003367
champagne,77239001,0.003367
