id,name,elevation_m,location_wkt,source_type,department
02022001,ARCY-STE-RESTIT,104,SRID=4326;POINT(3.505 49.263333),real,02
02031001,AUBENTON,177,SRID=4326;POINT(4.2005 49.834),real,02
02035001,AUDIGNY,150,SRID=4326;POINT(3.65 49.866667),real,02
02037002,AULNOIS-SS-LAON,78,SRID=4326;POINT(3.610333 49.595667),real,02
02058001,BEAURIEUX,56,SRID=4326;POINT(3.732667 49.390333),real,02
02086001,BICHANCOURT,59,SRID=4326;POINT(3.210833 49.579333),real,02
02094001,BLESMES,222,SRID=4326;POINT(3.462667 49.009667),real,02
02095001,BOHAIN-EN-VERMA,135,SRID=4326;POINT(3.45 49.983333),real,02
02100001,BONY,94,SRID=4326;POINT(3.2245 50.003167),real,02
02109001,LA BOUTEILLE,133,SRID=4326;POINT(3.968333 49.891667),real,02
02110001,BRAINE - MAN,53,SRID=4326;POINT(3.5275 49.344167),real,02
02110002,BRAINE,61,SRID=4326;POINT(3.527 49.351333),real,02
02114001,BRASLES,64,SRID=4326;POINT(3.421167 49.048667),real,02
02135001,BUIRONFOSSE,208,SRID=4326;POINT(3.838333 49.961667),real,02
02153001,CESSIERES,107,SRID=4326;POINT(3.498333 49.553333),real,02
02163001,CHARLY,64,SRID=4326;POINT(3.3 48.983333),real,02
02173002,CHAUNY,83,SRID=4326;POINT(3.197833 49.633833),real,02
02182001,CHEVENNES,125,SRID=4326;POINT(3.733333 49.816667),real,02
02197001,CLAIRFONTAINE,225,SRID=4326;POINT(3.966667 49.966667),real,02
02199001,CLASTRES,75,SRID=4326;POINT(3.2285 49.742833),real,02
02219001,COUCY-LA-VILLE,171,SRID=4326;POINT(3.361167 49.550667),real,02
02220001,COULONGES-COHAN,168,SRID=4326;POINT(3.605833 49.214167),real,02
02239001,CREZANCY,125,SRID=4326;POINT(3.5 49.05),real,02
02258001,DAMMARD,146,SRID=4326;POINT(3.197333 49.146333),real,02
02278001,EPARCY,161,SRID=4326;POINT(4.0595 49.875),real,02
02298001,ETREUX,120,SRID=4326;POINT(3.646833 49.987833),real,02
02301002,FAUCOUCOURT,100,SRID=4326;POINT(3.462167 49.527333),real,02
02320001,ST QUENTIN,98,SRID=4326;POINT(3.206 49.818333),real,02
02321001,FONTAINE-VV MAN,184,SRID=4326;POINT(3.8795 49.836333),real,02
02321002,FONTAINE-LES-VV,186,SRID=4326;POINT(3.877833 49.837333),real,02
02346001,GIZY,75,SRID=4326;POINT(3.781 49.599833),real,02
02361002,GUISE,95,SRID=4326;POINT(3.620833 49.902833),real,02
02381001,HIRSON,165,SRID=4326;POINT(4.077167 49.922),real,02
02408002,LAON,82,SRID=4326;POINT(3.596667 49.57),real,02
02433001,LISLET,114,SRID=4326;POINT(4.0235 49.685833),real,02
02471001,MARTIGNY-COURPI,95,SRID=4326;POINT(3.693167 49.485667),real,02
02475001,MENNEVILLE,59,SRID=4326;POINT(4.0055 49.419833),real,02
02502001,MONTCORNET,130,SRID=4326;POINT(4.0215 49.69),real,02
02505001,MONTFAUCON,217,SRID=4326;POINT(3.441 48.973333),real,02
02558001,NOUVION-EN-T,182,SRID=4326;POINT(3.7765 50.007833),real,02
02575001,ORIGNY-STE-BENO,75,SRID=4326;POINT(3.481 49.839167),real,02
02577001,OSTEL,162,SRID=4326;POINT(3.550833 49.434167),real,02
02580001,OULCHY-LE-CHATE,122,SRID=4326;POINT(3.417 49.208667),real,02
02585001,PARCY-ET-TIGNY,148,SRID=4326;POINT(3.331 49.280167),real,02
02594001,PASSY EN VALOIS,141,SRID=4326;POINT(3.199667 49.165167),real,02
02614001,PONTRU,80,SRID=4326;POINT(3.203 49.9075),real,02
02617001,POUILLY-SUR-SERRE,68,SRID=4326;POINT(3.597333 49.683833),real,02
02626001,PROUVAIS,105,SRID=4326;POINT(3.970667 49.463333),real,02
02643001,RESSONS-LE-LONG,40,SRID=4326;POINT(3.1865 49.395833),real,02
02643002,RESSONS LE LONG,133,SRID=4326;POINT(3.147667 49.3835),real,02
02652001,ROGNY,115,SRID=4326;POINT(3.815667 49.766667),real,02
02674001,ST-CLEMENT,201,SRID=4326;POINT(4.071667 49.773167),real,02
02705001,NIZY-LE-COMTE,90,SRID=4326;POINT(4.0365 49.566),real,02
02722002,SOISSONS,40,SRID=4326;POINT(3.310667 49.390667),real,02
02732001,SURFONTAINE,119,SRID=4326;POINT(3.466667 49.75),real,02
02734001,TAILLEFONTAINE,140,SRID=4326;POINT(3.044 49.312667),real,02
02738001,TERGNIER,59,SRID=4326;POINT(3.320667 49.663833),real,02
02758001,VAILLY-SUR-AISN,65,SRID=4326;POINT(3.519333 49.412167),real,02
02802001,VILLE-AUX-BOIS,143,SRID=4326;POINT(3.995167 49.659667),real,02
02814001,VILLERS-LES-G,154,SRID=4326;POINT(3.673833 49.9215),real,02
04001002,AIGLUN,655,SRID=4326;POINT(6.136667 44.071667),real,04
04006002,LA FOUX,1817,SRID=4326;POINT(6.625 44.241667),real,04
04006004,ALLOS,1370,SRID=4326;POINT(6.631667 44.226667),real,04
04006005,ALLOS_SAPC,1400,SRID=4326;POINT(6.625333 44.2425),real,04
04006400,LA FOUX D ALLOS_NIVO,1900,SRID=4326;POINT(6.561667 44.289833),real,04
04018001,BANON,780,SRID=4326;POINT(5.63 44.038333),real,04
04019001,BARCELONNETTE,1155,SRID=4326;POINT(6.670167 44.391167),real,04
04019404,PRA LOUP_NIVO,2100,SRID=4326;POINT(6.584667 44.36),real,04
04022001,BARREME,743,SRID=4326;POINT(6.372333 43.957167),real,04
04023001,BAYONS,886,SRID=4326;POINT(6.178667 44.342667),real,04
04024001,BEAUJEU,1050,SRID=4326;POINT(6.357833 44.234333),real,04
04024004,BEAUJEU ST PIERRE,960,SRID=4326;POINT(6.385167 44.209833),real,04
04027002,BEVONS,520,SRID=4326;POINT(5.861833 44.167),real,04
04033001,ROUSSET,675,SRID=4326;POINT(6.2685 44.468667),real,04
04034003,LA BRILLANNE,385,SRID=4326;POINT(5.8865 43.9235),real,04
04039001,CASTELLANE,729,SRID=4326;POINT(6.508 43.849167),real,04
04041001,LE CASTELLET,473,SRID=4326;POINT(5.9795 43.938333),real,04
04045001,CERESTE,350,SRID=4326;POINT(5.566 43.850667),real,04
04049001,ST AUBAN,458,SRID=4326;POINT(5.989667 44.062167),real,04
04051001,CHATEAUNEUF-MIRAVAIL,660,SRID=4326;POINT(5.726667 44.161833),real,04
04068001,DAUPHIN,427,SRID=4326;POINT(5.767167 43.909833),real,04
04070008,DIGNE,585,SRID=4326;POINT(6.225 44.083333),real,04
04070009,DIGNE LES BAINS,554,SRID=4326;POINT(6.186667 44.07),real,04
04076001,ENTREVAUX,475,SRID=4326;POINT(6.8165 43.950333),real,04
04088001,FORCALQUIER,535,SRID=4326;POINT(5.784667 43.962833),real,04
04088003,FORCALQUIER,470,SRID=4326;POINT(5.78 43.933333),real,04
04096001,JAUSIERS,1510,SRID=4326;POINT(6.761667 44.405),real,04
04096002,JAUSIERS-ST ANNE,1240,SRID=4326;POINT(6.725167 44.413667),real,04
04096401,RESTEFOND-NIVOSE,2550,SRID=4326;POINT(6.8 44.34),real,04
04099001,LAMBRUISSE,1123,SRID=4326;POINT(6.4455 44.042833),real,04
04101001,LARDIERS,747,SRID=4326;POINT(5.7135 44.052333),real,04
04106001,LURS,385,SRID=4326;POINT(5.866333 43.9445),real,04
04112001,MANOSQUE,380,SRID=4326;POINT(5.785 43.843333),real,04
04112006,MANOSQUE,289,SRID=4326;POINT(5.817167 43.797),real,04
04112009,MANOSQUE,457,SRID=4326;POINT(5.793333 43.8355),real,04
04112010,MANOSQUE-PIMARLET,375,SRID=4326;POINT(5.801 43.837167),real,04
04115001,MEAILLES_SAPC,1090,SRID=4326;POINT(6.6295 44.031167),real,04
04123001,MISON,560,SRID=4326;POINT(5.888333 44.241667),real,04
04126001,MONTCLAR_SAPC,1197,SRID=4326;POINT(6.333333 44.391833),real,04
04134002,LA MOTTE DU CAIRE,665,SRID=4326;POINT(6.0305 44.326667),real,04
04134003,LA MOTTE,750,SRID=4326;POINT(6.0355 44.356333),real,04
04136001,LA MURE-ARGENS,920,SRID=4326;POINT(6.520167 43.977),real,04
04158001,QUINSON,380,SRID=4326;POINT(6.0385 43.701),real,04
04158002,QUINSON,400,SRID=4326;POINT(6.039833 43.7075),real,04
04160001,REILLANNE,455,SRID=4326;POINT(5.663333 43.87),real,04
04172001,ROUMOULES,665,SRID=4326;POINT(6.150833 43.7935),real,04
04173002,ST ANDRE ALPES,882,SRID=4326;POINT(6.511667 43.958333),real,04
04184001,ST JURS,867,SRID=4326;POINT(6.2005 43.900833),real,04
04189001,ST-MARTIN,392,SRID=4326;POINT(5.94 43.763333),real,04
04192001,ST MICHEL L OBS,650,SRID=4326;POINT(5.713333 43.933333),real,04
04193002,ST PAUL,1908,SRID=4326;POINT(6.843333 44.593),real,04
04193400,MALJASSET_NIVO,1908,SRID=4326;POINT(6.843333 44.593),real,04
04194001,LA PENNE,683,SRID=4326;POINT(6.9345 43.906667),real,04
04205001,SEYNE,1210,SRID=4326;POINT(6.3645 44.3515),real,04
04205004,SEYNE-COL MAURE,1347,SRID=4326;POINT(6.400167 44.320333),real,04
04209004,SISTERON-CHAUMI,485,SRID=4326;POINT(5.941667 44.215),real,04
04209005,SISTERON,500,SRID=4326;POINT(5.916 44.2245),real,04
04217001,THOARD,785,SRID=4326;POINT(6.138333 44.16),real,04
04217002,THOARD,732,SRID=4326;POINT(6.138833 44.146833),real,04
04219001,THORAME HAUTE,1155,SRID=4326;POINT(6.557333 44.091667),real,04
04222001,TURRIERS,1020,SRID=4326;POINT(6.1695 44.399),real,04
04226001,UVERNET FOURS,1660,SRID=4326;POINT(6.693 44.319167),real,04
04230001,VALENSOLE,600,SRID=4326;POINT(6.000833 43.8395),real,04
04230002,VALENSOLE,545,SRID=4326;POINT(5.986667 43.843333),real,04
06004002,ANTIBES-GAROUPE,75,SRID=4326;POINT(7.133 43.564667),real,06
06004004,ANTIBES-GOLF,13,SRID=4326;POINT(7.091167 43.579667),real,06
06004005,ANTIBES-OBS,30,SRID=4326;POINT(7.116667 43.6),real,06
06004009,ANTIBES_SAPC,32,SRID=4326;POINT(7.111167 43.599167),real,06
06004012,ANTIBES PORT,3,SRID=4326;POINT(7.127167 43.585333),real,06
06005001,ASCROS,1173,SRID=4326;POINT(7.013667 43.922),real,06
06006001,ASPREMONT,380,SRID=4326;POINT(7.247667 43.754667),real,06
06010001,BAR-SUR-LOUP,330,SRID=4326;POINT(6.983333 43.7),real,06
06015001,BERRE-DES-ALPES,715,SRID=4326;POINT(7.321667 43.838333),real,06
06015002,BERRE LES ALPES-COLLA DONNA,500,SRID=4326;POINT(7.338167 43.824333),real,06
06016001,BEUIL-OBS,1464,SRID=4326;POINT(6.988 44.089833),real,06
06016004,BEUIL,1368,SRID=4326;POINT(6.989333 44.089),real,06
06022002,BOUYON,723,SRID=4326;POINT(7.118167 43.823),real,06
06023004,BREIL SUR ROYA,305,SRID=4326;POINT(7.513667 43.940167),real,06
06029001,CANNES,2,SRID=4326;POINT(6.9505 43.5565),real,06
06033001,CARROS-OBS,63,SRID=4326;POINT(7.2 43.766667),real,06
06033002,CARROS_SAPC,78,SRID=4326;POINT(7.209167 43.786667),real,06
06037002,CAUSSOLS,1268,SRID=4326;POINT(6.923167 43.752333),real,06
06038001,CHATEAUNEUF GRASSE,379,SRID=4326;POINT(6.996167 43.678333),real,06
06044002,COLLE SUR LOUP,165,SRID=4326;POINT(7.1 43.691667),real,06
06048001,CONTES-OBS,190,SRID=4326;POINT(7.317167 43.8045),real,06
06048003,CONTES,200,SRID=4326;POINT(7.316667 43.8),real,06
06050002,COURSEGOULES_SAPC,985,SRID=4326;POINT(7.0485 43.792),real,06
06051001,LA CROIX SUR ROUDOULE_SAPC,860,SRID=4326;POINT(6.873333 43.987667),real,06
06052001,CUEBRIS,562,SRID=4326;POINT(7.015667 43.888),real,06
06056003,ENTRAUNES-ESTENC,1850,SRID=4326;POINT(6.753 44.255833),real,06
06056400,ESTENC_NIVO,1850,SRID=4326;POINT(6.753 44.239167),real,06
06057001,L ESCARENE,380,SRID=4326;POINT(7.355 43.838),real,06
06059001,EZE-OBS,388,SRID=4326;POINT(7.355 43.726),real,06
06059003,EZE,704,SRID=4326;POINT(7.365833 43.738833),real,06
06069008,GRASSE,183,SRID=4326;POINT(6.9395 43.653667),real,06
06071001,GUILLAUMES-OBS,788,SRID=4326;POINT(6.852333 44.090667),real,06
06071003,GUILLAUMES,780,SRID=4326;POINT(6.85 44.1),real,06
06073005,ISOLA 2000,1912,SRID=4326;POINT(7.149 44.1895),real,06
06073405,ISOLA_NIVO,1912,SRID=4326;POINT(7.149 44.1895),real,06
06074001,LANTOSQUE-OBS,550,SRID=4326;POINT(7.316667 43.966667),real,06
06074005,LANTOSQUE_SAPC,550,SRID=4326;POINT(7.307 43.972),real,06
06075001,LEVENS-OBS,565,SRID=4326;POINT(7.216667 43.866667),real,06
06075006,LEVENS_RESERVOIRS,668,SRID=4326;POINT(7.236667 43.861667),real,06
06075007,LEVENS,691,SRID=4326;POINT(7.21 43.846333),real,06
06077006,PEIRA CAVA,1443,SRID=4326;POINT(7.363333 43.929167),real,06
06079002,MANDELIEU LA NAPOULE_SAPC,104,SRID=4326;POINT(6.898667 43.523667),real,06
06081001,LE MAS,1525,SRID=4326;POINT(6.809333 43.813667),real,06
06083001,MENTON-OBS,12,SRID=4326;POINT(7.528833 43.784833),real,06
06083005,MENTON,216,SRID=4326;POINT(7.488667 43.785833),real,06
06083006,MENTON-PORT,19,SRID=4326;POINT(7.519333 43.784),real,06
06084002,MOUANS SARTOUX,165,SRID=4326;POINT(6.951167 43.611833),real,06
06086001,MOULINET,817,SRID=4326;POINT(7.414667 43.942),real,06
06088001,NICE,2,SRID=4326;POINT(7.209 43.648833),real,06
06088003,NICE-COL,199,SRID=4326;POINT(7.301333 43.710333),real,06
06088005,NICE-FERIC,197,SRID=4326;POINT(7.2345 43.7175),real,06
06088007,NICE-RIMIEZ,238,SRID=4326;POINT(7.279167 43.738667),real,06
06088009,NICE-ST ROMAN,323,SRID=4326;POINT(7.216667 43.751667),real,06
06090002,PEGOMAS,109,SRID=4326;POINT(6.936667 43.602667),real,06
06091003,PEILLE,1106,SRID=4326;POINT(7.428333 43.775167),real,06
06091005,PEILLE-FONTBONNE,793,SRID=4326;POINT(7.425 43.764167),real,06
06091006,PEILLE COL DE LA MADONE,848,SRID=4326;POINT(7.414667 43.796),real,06
06092001,PEILLON,142,SRID=4326;POINT(7.356167 43.766333),real,06
06094001,PEONE-VALBERG,1659,SRID=4326;POINT(6.933333 44.1),real,06
06094002,PEONE,1784,SRID=4326;POINT(6.930833 44.099667),real,06
06094400,VALBERG_NIVO,1630,SRID=4326;POINT(6.941333 44.087),real,06
06099004,PUGET THENIERS_SAPC,449,SRID=4326;POINT(6.892333 43.956833),real,06
06102001,RIMPLAS_SAPC,1130,SRID=4326;POINT(7.1335 44.067167),real,06
06103002,BERTHEMONT-LES-BAINS_SAPC,938,SRID=4326;POINT(7.300833 44.044333),real,06
06106002,ROQUESTERON,405,SRID=4326;POINT(7.006167 43.876333),real,06
06116002,ST AUBAN,1048,SRID=4326;POINT(6.727 43.847),real,06
06118001,ST CEZAIRE,474,SRID=4326;POINT(6.797667 43.645167),real,06
06118002,ST CEZAIRE SUR SIAGNE,694,SRID=4326;POINT(6.809 43.678667),real,06
06119001,ST-DALMAS-LE-SE,1500,SRID=4326;POINT(6.85 44.283333),real,06
06120001,TINEE-AURON,1605,SRID=4326;POINT(6.937333 44.222667),real,06
06120004,ST ETIENNE DE TINEE_SAPC,1150,SRID=4326;POINT(6.921167 44.257667),real,06
06120400,AURON_NIVO,1910,SRID=4326;POINT(6.9135 44.215333),real,06
06120401,AURON -S-,2099,SRID=4326;POINT(6.928667 44.207833),real,06
06121001,CAP FERRAT,138,SRID=4326;POINT(7.328333 43.683333),real,06
06125001,ST MARTIN D'ENTRAUNES_SAPC,1642,SRID=4326;POINT(6.747 44.154667),real,06
06127001,ST-MARTIN-DE-VESUBIE-OBS,994,SRID=4326;POINT(7.254167 44.074167),real,06
06127003,ST MARTIN VESUBIE,1044,SRID=4326;POINT(7.258167 44.073667),real,06
06127006,SAINT MARTIN VESUBIE_SAPC,899,SRID=4326;POINT(7.255 44.065667),real,06
06129001,ST-SAUVEUR-SUR-TINEE,487,SRID=4326;POINT(7.102333 44.084),real,06
06130001,ST-VALLIER-OBS,715,SRID=4326;POINT(6.833333 43.716667),real,06
06130002,ST VALLIER,708,SRID=4326;POINT(6.843 43.691333),real,06
06135001,SIGALE,629,SRID=4326;POINT(6.968667 43.874),real,06
06136003,SOSPEL,360,SRID=4326;POINT(7.45 43.883333),real,06
06136004,SOSPEL-COLLETTA,540,SRID=4326;POINT(7.433333 43.866667),real,06
06136005,SOSPEL,843,SRID=4326;POINT(7.433667 43.862833),real,06
06148001,TOURRETTES SUR LOUP,311,SRID=4326;POINT(7.055833 43.708167),real,06
06149001,LA TRINITE,341,SRID=4326;POINT(7.301 43.7275),real,06
06150001,LA TURBIE,495,SRID=4326;POINT(7.400167 43.741667),real,06
06152002,VALBONNE-SOPHIA,238,SRID=4326;POINT(7.0285 43.623167),real,06
06153001,VALDEBLORE-OBS,1000,SRID=4326;POINT(7.166667 44.066667),real,06
06153004,VALDEBLORE,1058,SRID=4326;POINT(7.1695 44.069),real,06
06153400,MILLEFONTS-NIVOSE,2430,SRID=4326;POINT(7.192 44.118333),real,06
06154002,VALDEROURE,1105,SRID=4326;POINT(6.7345 43.792333),real,06
06157002,VENCE,321,SRID=4326;POINT(7.116667 43.716667),real,06
06158001,VILLARS-SUR-VAR,380,SRID=4326;POINT(7.088667 43.9345),real,06
06163001,TENDE-OBS,792,SRID=4326;POINT(7.595 44.086667),real,06
06163005,TENDE-CASTERINO,1554,SRID=4326;POINT(7.5035 44.091833),real,06
06163007,TENDE_SAPC,636,SRID=4326;POINT(7.586 44.043167),real,06
07005001,ALBA LA ROMAINE,223,SRID=4326;POINT(4.5825 44.539833),real,07
07005002,ALBA SA,223,SRID=4326;POINT(4.582833 44.538833),real,07
07010001,ANNONAY,336,SRID=4326;POINT(4.6705 45.246167),real,07
07011002,ANTRAIGUES,428,SRID=4326;POINT(4.352167 44.719167),real,07
07011004,ANTRAIGUES SA,600,SRID=4326;POINT(4.352167 44.712167),real,07
07012001,ARCENS,662,SRID=4326;POINT(4.307167 44.891333),real,07
07019005,AUBENAS SA,176,SRID=4326;POINT(4.409833 44.601667),real,07
07025001,BARNAS RAD,480,SRID=4326;POINT(4.159833 44.666),real,07
07026001,BEAGE,1225,SRID=4326;POINT(4.123333 44.848333),real,07
07032002,BERZEME RAD,650,SRID=4326;POINT(4.566333 44.628333),real,07
07032003,BERZEME SA,760,SRID=4326;POINT(4.5665 44.6285),real,07
07033001,BESSAS,251,SRID=4326;POINT(4.298667 44.34),real,07
07042001,BOURG ST ANDEOL,74,SRID=4326;POINT(4.6415 44.372333),real,07
07064001,CHEYLARD SA,418,SRID=4326;POINT(4.4375 44.914833),real,07
07066001,CHOMERAC SA_RCE,216,SRID=4326;POINT(4.648333 44.6995),real,07
07066800,CHOMERAC SA_DOUBLE,212,SRID=4326;POINT(4.649167 44.697667),real,07
07068001,COLOMBIER JEUNE RAD,566,SRID=4326;POINT(4.671167 45.0155),real,07
07069001,COLOMBIER VIEUX SA,408,SRID=4326;POINT(4.698 45.063667),real,07
07075001,CROS GEORAND,1021,SRID=4326;POINT(4.099667 44.780167),real,07
07088001,FAUGERES,430,SRID=4326;POINT(4.136167 44.474667),real,07
07096001,GLUIRAS RAD,760,SRID=4326;POINT(4.524 44.839333),real,07
07099001,GRAS,341,SRID=4326;POINT(4.5655 44.429),real,07
07101001,GROSPIERRES,127,SRID=4326;POINT(4.300833 44.411333),real,07
07101002,GROSPIERRES SA,107,SRID=4326;POINT(4.295833 44.4115),real,07
07105001,ISSANLAS,1215,SRID=4326;POINT(3.981667 44.773167),real,07
07105003,ISSANLAS_SAPC,1264,SRID=4326;POINT(3.975333 44.7555),real,07
07107001,JAUJAC,550,SRID=4326;POINT(4.222167 44.632833),real,07
07110001,JOYEUSE,212,SRID=4326;POINT(4.230833 44.477667),real,07
07117001,LABLACHERE DROME,265,SRID=4326;POINT(4.234833 44.461333),real,07
07117002,LABLACHERE,295,SRID=4326;POINT(4.208333 44.480833),real,07
07119001,LAC ISSARLES,1056,SRID=4326;POINT(4.0775 44.822),real,07
07128001,LALOUVESC,1090,SRID=4326;POINT(4.535 45.117833),real,07
07129001,LAMASTRE,367,SRID=4326;POINT(4.5895 44.990667),real,07
07131001,LANAS SYN,265,SRID=4326;POINT(4.368167 44.537167),real,07
07144001,LOUBARESSE,1200,SRID=4326;POINT(4.049333 44.599833),real,07
07148002,SENECHAS,291,SRID=4326;POINT(4.05 44.319333),real,07
07153001,MAYRES,579,SRID=4326;POINT(4.113 44.667167),real,07
07154003,MAZAN  S.A.,1185,SRID=4326;POINT(4.128333 44.743333),real,07
07154005,MAZAN ABBAYE RAD,1240,SRID=4326;POINT(4.083833 44.733833),real,07
07159001,MIRABEL SA,275,SRID=4326;POINT(4.497333 44.5815),real,07
07161001,MONTPEZAT SA,602,SRID=4326;POINT(4.207 44.715667),real,07
07161002,MONTPEZAT,491,SRID=4326;POINT(4.229667 44.703333),real,07
07168001,ORGNAC AVEN,230,SRID=4326;POINT(4.421667 44.288333),real,07
07172002,PEAUGRES RAD,480,SRID=4326;POINT(4.705833 45.286167),real,07
07173001,PEREYRES,952,SRID=4326;POINT(4.255333 44.789),real,07
07185001,PREAUX SA,525,SRID=4326;POINT(4.665 45.14),real,07
07186001,PRIVAS,282,SRID=4326;POINT(4.596333 44.718833),real,07
07187001,CROIX MILLET,779,SRID=4326;POINT(4.241333 44.606333),real,07
07192001,ROCHEPAULE SA,1055,SRID=4326;POINT(4.453333 45.081667),real,07
07199002,ROSIERES,226,SRID=4326;POINT(4.2525 44.4955),real,07
07202002,SABLIERES OARA,540,SRID=4326;POINT(4.0725 44.533),real,07
07204005,ST-AGREVE,1072,SRID=4326;POINT(4.401 45.012167),real,07
07204008,ST-AGREVE RAD,1014,SRID=4326;POINT(4.368 44.997833),real,07
07225001,ST-CLAIR S.A.,420,SRID=4326;POINT(4.681667 45.27),real,07
07228001,ST-DESIRAT SA,275,SRID=4326;POINT(4.783667 45.260333),real,07
07230002,ESCRINET SA,737,SRID=4326;POINT(4.4905 44.715333),real,07
07232001,ST-ETIENNE LUGDARES,1022,SRID=4326;POINT(3.9485 44.651333),real,07
07237001,ST-FORTUNAT,205,SRID=4326;POINT(4.661667 44.816667),real,07
07240001,ST-GEORGES BAIN,112,SRID=4326;POINT(4.8325 44.860333),real,07
07261001,ST-LAURENT PAPE,112,SRID=4326;POINT(4.746833 44.817833),real,07
07262001,ST-LAURENT BAIN,803,SRID=4326;POINT(3.936167 44.576833),real,07
07262006,ST LAURENT BAINS,912,SRID=4326;POINT(3.948667 44.584333),real,07
07265001,ST-MARCEL ANNONAY,494,SRID=4326;POINT(4.642 45.296),real,07
07265003,ST MARCEL ANNONAY- LES FILTRES,445,SRID=4326;POINT(4.637833 45.286167),real,07
07273001,ST-MAURICE IBIE,238,SRID=4326;POINT(4.481333 44.501333),real,07
07279001,ST-MONTAN,130,SRID=4326;POINT(4.636333 44.441833),real,07
07284002,ST-PIERRE-ST-JEAN,315,SRID=4326;POINT(4.1165 44.449333),real,07
07286002,ST-PIERREVILLE,560,SRID=4326;POINT(4.485 44.814333),real,07
07286004,ST PVILLE S.A.,640,SRID=4326;POINT(4.488333 44.82),real,07
07294001,ST-SAUVEUR SA,149,SRID=4326;POINT(4.26 44.296),real,07
07301002,ST-VICTOR,557,SRID=4326;POINT(4.682333 45.110167),real,07
07315004,LA SOUCHE,924,SRID=4326;POINT(4.123667 44.6285),real,07
07322001,THUEYTS,420,SRID=4326;POINT(4.238333 44.673333),real,07
07324003,TOURNON,118,SRID=4326;POINT(4.841667 45.05),real,07
07329001,VALGORGE,546,SRID=4326;POINT(4.129833 44.586833),real,07
07330004,VALLON SA,120,SRID=4326;POINT(4.403667 44.391833),real,07
07331001,VALS-LES-BAINS,283,SRID=4326;POINT(4.360667 44.6695),real,07
07334001,LES VANS,215,SRID=4326;POINT(4.127333 44.409167),real,07
07334003,LES VANS SA,275,SRID=4326;POINT(4.118 44.411667),real,07
07334004,LES VANS-SA,140,SRID=4326;POINT(4.150833 44.4155),real,07
07338001,VERNOUX,561,SRID=4326;POINT(4.652333 44.8995),real,07
07338005,VERNOUX SA,510,SRID=4326;POINT(4.626667 44.893333),real,07
07347001,VOCANCE,529,SRID=4326;POINT(4.554333 45.201167),real,07
10002001,AILLEVILLE_SAPC,195,SRID=4326;POINT(4.685667 48.254167),real,10
10010002,ARREMBECOURT,134,SRID=4326;POINT(4.606667 48.538333),real,10
10021001,AVANT-LES-RAMERUPT,118,SRID=4326;POINT(4.283667 48.451333),real,10
10030001,TROYES-BARBEREY,112,SRID=4326;POINT(4.02 48.324667),real,10
10034001,BAR-SUR-SEINE,150,SRID=4326;POINT(4.371667 48.120833),real,10
10042001,BERULLE,146,SRID=4326;POINT(3.663333 48.179),real,10
10057001,BOUY-SUR-ORVIN,102,SRID=4326;POINT(3.504833 48.439833),real,10
10059001,BRAUX,120,SRID=4326;POINT(4.4755 48.489),real,10
10060001,BREVIANDES,115,SRID=4326;POINT(4.09 48.263333),real,10
10070001,CELLES-SUR-OURCE,275,SRID=4326;POINT(4.411333 48.0675),real,10
10075001,CHAMPFLEURY,118,SRID=4326;POINT(4.050833 48.619667),real,10
10079002,CHANNES,302,SRID=4326;POINT(4.251 47.940333),real,10
10099002,CHESSY-LES-PRES_SAPC,119,SRID=4326;POINT(3.915 48.0255),real,10
10102001,COLOMBE-LA-FOSSE-CIVC,252,SRID=4326;POINT(4.779667 48.261667),real,10
10119001,CUNFIN_SAPC,315,SRID=4326;POINT(4.6785 48.0365),real,10
10120001,CUSSANGY,220,SRID=4326;POINT(4.105667 48.019667),real,10
10130001,DOSNON,115,SRID=4326;POINT(4.224667 48.609167),real,10
10141001,ESSOYES-CIVC,280,SRID=4326;POINT(4.493833 48.039167),real,10
10166002,GRANDES-CHAPELL,111,SRID=4326;POINT(4.016833 48.468167),real,10
10202001,LOGES-MARGUERON,150,SRID=4326;POINT(4.098667 48.082833),real,10
10203002,LONGCHAMP-SUR-A,202,SRID=4326;POINT(4.831333 48.149667),real,10
10221001,MAIZIERES-LES-B,123,SRID=4326;POINT(4.587 48.434333),real,10
10223001,MARCILLY-LE-HAY,128,SRID=4326;POINT(3.636 48.346167),real,10
10228001,MATHAUX,132,SRID=4326;POINT(4.473333 48.365),real,10
10228002,MATHAUX-ETAPE,145,SRID=4326;POINT(4.472333 48.353167),real,10
10233002,MERY-SUR-SEINE,81,SRID=4326;POINT(3.886667 48.505),real,10
10238001,MESNIL-ST-PERE,142,SRID=4326;POINT(4.322167 48.244833),real,10
10240002,MESSON,158,SRID=4326;POINT(3.905167 48.266333),real,10
10241001,METZ-ROBERT_SAPC,140,SRID=4326;POINT(4.101167 48.0745),real,10
10255002,MONTREUIL,150,SRID=4326;POINT(4.275833 48.217333),real,10
10261001,MUSSY-SUR-SEINE,193,SRID=4326;POINT(4.495833 47.983833),real,10
10274001,ORVILLIERS-ST-J,101,SRID=4326;POINT(3.8365 48.445),real,10
10287003,PINEY,117,SRID=4326;POINT(4.3215 48.363),real,10
10291001,PLESSIS-BARBUIS,95,SRID=4326;POINT(3.586 48.5775),real,10
10317001,LES-RICEYS,185,SRID=4326;POINT(4.372 47.997167),real,10
